chr15	38361682	38365160	-	ENSG00000236914	RP11-1008C21.2
chr15	38431796	38519088	-	ENSG00000259380	RP11-346D14.1
chr15	39048755	39051614	-	ENSG00000259731	RP11-326N17.1
chr15	39480639	39486510	-	ENSG00000259450	RP11-265N7.1
chr15	39804607	39812055	-	ENSG00000259390	RP11-27M9.1
chr15	40213243	40218081	+	ENSG00000246863	RP11-325N19.3
chr15	40331512	40359491	+	ENSG00000248508	RP11-521C20.4
chr15	40604816	40608835	+	ENSG00000259198	RP11-133K1.6
chr15	40664026	40664677	+	ENSG00000259714	RP11-64K12.6
chr15	40978922	40987305	-	ENSG00000245849	CTD-2339L15.1
chr15	41199009	41201540	+	ENSG00000251161	RP11-540O11.1
chr15	41576188	41601901	+	ENSG00000247556	RP11-46M12.1
chr15	43029401	43034389	+	ENSG00000246283	AC090510.1
chr15	44819455	44829121	-	ENSG00000179523	RP11-151N17.2
chr15	45444862	45459724	-	ENSG00000259539	CTD-2651B20.1
chr15	45671395	45694525	-	ENSG00000230288	RP11-519G16.1
chr15	45740625	45805965	+	ENSG00000259354	RP11-519G16.3
chr15	45997276	46223267	+	ENSG00000259200	RP11-718O11.1
chr15	48095581	48138433	-	ENSG00000259572	RP11-198M11.2
chr15	48481234	48483888	-	ENSG00000259235	RP11-605F22.2
chr15	48938148	48944213	+	ENSG00000259705	RP11-227D13.1
chr15	49021277	49022041	-	ENSG00000259469	RP11-227D13.4
chr15	50144908	50146191	+	ENSG00000259739	CTD-2647E9.2
chr15	50647156	50659636	+	ENSG00000244879	CTD-3110H11.2
chr15	50786215	50789277	-	ENSG00000259618	RP11-562A8.5
chr15	51132073	51200796	-	ENSG00000247586	AC021752.1
chr15	51329685	51586109	+	ENSG00000259240	RP11-108K3.1
chr15	51600434	51614193	+	ENSG00000259306	RP11-108K3.2
chr15	51985413	51987962	-	ENSG00000259241	RP11-313P18.2
chr15	52303196	52311292	-	ENSG00000259438	CTD-2650P22.1
chr15	52408771	52414328	+	ENSG00000259327	CTD-2184D3.6
chr15	52472290	52498071	+	ENSG00000259577	RP11-430B1.2
chr15	53408562	53421895	+	ENSG00000259237	RP11-209E8.1
chr15	55609382	55611243	-	ENSG00000225973	AC018926.1
chr15	57592563	57599965	+	ENSG00000247982	AC016525.1
chr15	59060271	59063173	-	ENSG00000245975	RP11-30K9.6
chr15	60365867	60410519	-	ENSG00000259223	RP11-82L7.4
chr15	61890713	61897440	+	ENSG00000259530	RP11-259A24.1
chr15	62022049	62023588	+	ENSG00000259284	RP11-162I7.1
chr15	63188011	63191742	+	ENSG00000259727	RP11-1069G10.2
chr15	63391069	63402602	+	ENSG00000259672	RP11-69G7.1
chr15	63682335	63729347	+	ENSG00000259459	RP11-321G12.1
chr15	64663186	64667537	+	ENSG00000247333	AC087632.1
chr15	64993447	65011801	+	ENSG00000259635	AC100830.3
chr15	67332912	67340583	+	ENSG00000251428	AC087482.1
chr15	67695957	67814182	-	ENSG00000259673	RP11-502I4.1
chr15	68126648	68131217	-	ENSG00000245719	RP11-34F13.2
chr15	69365266	69388148	+	ENSG00000212766	LINC00277
chr15	69373219	69392275	+	ENSG00000259222	RP11-809H16.5
chr15	69452923	69489328	+	ENSG00000259311	RP11-352D13.1
chr15	69571014	69587661	+	ENSG00000259504	RP11-352D13.5
chr15	69755365	69863775	+	ENSG00000245750	RP11-279F6.1
chr15	70113095	70115195	-	ENSG00000259309	RP11-19J5.2
chr15	70487977	70490848	-	ENSG00000259252	AC011648.1
chr15	70613915	70619081	+	ENSG00000259503	RP11-543G18.1
chr15	70796246	70798267	-	ENSG00000259473	RP11-96C21.1
chr15	70863298	70878945	-	ENSG00000248804	AC087699.1
chr15	74418714	74421619	-	ENSG00000248540	AC010931.2
chr15	74753606	74773606	+	ENSG00000247240	AC012435.1
chr15	76020011	76030964	-	ENSG00000246877	DNM1P35
chr15	77336022	77337502	+	ENSG00000259652	RP11-797A18.3
chr15	77713044	77776947	-	ENSG00000244881	AC090984.1
chr15	77817937	77826446	+	ENSG00000259362	RP11-307C19.1
chr15	77861312	77901023	+	ENSG00000259420	RP11-307C19.2
chr15	79484049	79576287	-	ENSG00000259234	RP11-17L5.4
chr15	80124808	80125896	-	ENSG00000259548	RP11-38G5.2
chr15	80493959	80544555	-	ENSG00000259417	RP11-2E17.1
chr15	80555410	80634147	-	ENSG00000259361	RP11-210M15.3
chr15	81702858	81711358	+	ENSG00000259372	CTD-2240J17.1
chr15	81719789	82047558	+	ENSG00000259543	CTD-2034I4.1
chr15	81846344	81989121	+	ENSG00000259594	CTD-2034I4.2
chr15	81926228	81934531	-	ENSG00000259610	RP11-499F3.1
chr15	81952823	82163466	-	ENSG00000259692	RP11-499F3.2
chr15	82245644	82288007	-	ENSG00000259445	RP11-276M12.1
chr15	82710856	82726435	+	ENSG00000259206	RP13-608F4.8
chr15	83379223	83382778	-	ENSG00000228141	AC105339.1
chr15	83419316	83425958	+	ENSG00000250988	RP11-752G15.6
chr15	83876655	83896949	+	ENSG00000245208	AC103876.1
chr15	84839930	84841946	-	ENSG00000259694	RP13-262C2.3
chr15	84977316	84980581	+	ENSG00000259774	RP11-182J1.13
chr15	85043609	85045612	+	ENSG00000259551	RP11-182J1.10
chr15	85857898	85858747	-	ENSG00000259451	RP11-561C5.6
chr15	87173497	87174367	-	ENSG00000259734	RP11-182L7.1
chr15	87217504	87572283	+	ENSG00000259693	RP11-138H10.1
chr15	87585285	87590392	+	ENSG00000259761	RP11-138H10.2
chr15	87975289	88247083	-	ENSG00000259560	RP11-648K4.2
chr15	89128802	89148341	-	ENSG00000249487	RP11-97O12.2
chr15	89340644	89341965	-	ENSG00000259676	RP11-343B18.2
chr15	89904810	89939471	+	ENSG00000255571	CTD-2335A18.1
chr15	90645881	90676674	+	ENSG00000259685	CTD-2315E11.1
chr15	91951938	92148441	+	ENSG00000258551	RP11-661P17.1
chr15	92076121	92078325	+	ENSG00000258954	RP11-692C24.1
chr15	92186247	92192344	-	ENSG00000258765	RP11-692C24.2
chr15	93111048	93115272	-	ENSG00000258647	RP11-304N14.2
chr15	93124059	93143775	+	ENSG00000258676	RP11-386M24.3
chr15	93800427	93803704	+	ENSG00000258888	RP11-326A13.1
chr15	93855786	94112712	+	ENSG00000257060	RP11-266O8.1
chr15	93960079	93965805	-	ENSG00000258909	RP11-164C12.2
chr15	94133096	94136588	+	ENSG00000258631	RP11-739G5.1
chr15	94261771	94614049	-	ENSG00000258754	CTD-3049M7.1
chr15	94380840	94396210	-	ENSG00000259123	RP11-76E17.2
chr15	94406338	94421585	+	ENSG00000258476	RP11-76E17.3
chr15	94425311	94429972	+	ENSG00000258831	RP11-76E17.4
chr15	94443930	94527379	+	ENSG00000258785	CTD-2643K12.2
chr15	94448634	94651167	-	ENSG00000259724	CTD-2643K12.3
chr15	95143243	95144050	+	ENSG00000259331	RP11-57P19.1
chr15	95577613	95578966	-	ENSG00000258433	RP11-255M2.1
chr15	95623324	95676088	-	ENSG00000258773	RP11-255M2.2
chr15	95819690	95870358	-	ENSG00000248441	CTD-2536I1.1
chr15	95976324	96051076	+	ENSG00000259134	RP11-398J10.1
chr15	96007379	96036999	-	ENSG00000258489	RP11-398J10.2
chr15	96897466	96946964	+	ENSG00000259275	RP11-522B15.3
chr15	96902892	96907471	-	ENSG00000248661	AC087477.1
chr15	96936375	96948419	-	ENSG00000259542	RP11-522B15.4
chr15	97815407	97862518	-	ENSG00000259403	RP11-315L6.1
chr15	97839111	97975324	+	ENSG00000259485	CTD-2147F2.1
chr15	98058517	98065041	-	ENSG00000259524	RP11-461F11.1
chr15	98096510	98103928	-	ENSG00000259582	RP11-461F11.3
chr15	98563824	98565007	+	ENSG00000258483	AC144835.1
chr15	98589896	98836406	-	ENSG00000259199	CTD-2544M6.1
chr15	98628856	98646941	-	ENSG00000259611	CTD-2544M6.2
chr15	98665792	98674836	-	ENSG00000259320	RP11-183E24.2
chr15	98825304	98829136	+	ENSG00000259041	RP11-167B3.1
chr15	99935384	99936798	-	ENSG00000259590	RP11-20G13.3
chr15	99967214	99971233	-	ENSG00000259341	RP11-20G13.1
chr15	101389766	101404501	+	ENSG00000232386	RP11-66B24.2
chr15	101402048	101414195	+	ENSG00000259604	RP11-66B24.1
chr15	101656808	101657751	+	ENSG00000259365	RP11-424I19.1
chr15	101708735	101711026	+	ENSG00000259182	RP11-424I19.2
chr15	102062800	102068552	-	ENSG00000256099	AC090164.1
chr15	102495096	102496113	+	ENSG00000248893	FAM138E
chr15	102500051	102501611	-	ENSG00000259553	AC140725.4
chr16	1355571	1359414	-	ENSG00000206088	AC120498.2
chr16	3160462	3165599	-	ENSG00000249402	AC108134.4
chr16	3178837	3182043	-	ENSG00000245923	AC108134.3
chr16	4295826	4303790	-	ENSG00000245388	AC009171.1
chr16	11913694	11922689	-	ENSG00000248575	BCAR4
chr16	19297061	19333467	+	ENSG00000188477	CLEC19A
chr16	20685853	20693496	+	ENSG00000246328	AC020926.1
chr16	21312170	21329912	+	ENSG00000189149	CRYM-AS1
chr16	21601019	21610706	-	ENSG00000245927	AC005632.1
chr16	22019456	22098855	+	ENSG00000185716	C16orf52
chr16	24672743	24682383	-	ENSG00000224310	AC012317.1
chr16	25078258	25080246	+	ENSG00000245776	AC133552.1
chr16	26329467	26345749	+	ENSG00000231876	AC009158.1
chr16	26596076	26606134	-	ENSG00000236481	AC002331.1
chr16	27078028	27080486	+	ENSG00000234186	C16orf82
chr16	27280190	27283292	+	ENSG00000245888	AC106739.1
chr16	28296206	28303385	-	ENSG00000246465	RP11-57A19.2
chr16	28814097	28829149	+	ENSG00000251417	AC145285.1
chr16	28897204	28936455	+	ENSG00000245192	AC109460.2
chr16	29756600	29761818	+	ENSG00000246710	AC009133.2
chr16	29938657	29940791	+	ENSG00000247735	AC120114.3
chr16	30107751	30116777	+	ENSG00000250616	AC012645.1
chr16	30538239	30541977	+	ENSG00000245600	AC002310.2
chr16	30546394	30548465	+	ENSG00000235560	AC002310.1
chr16	31052374	31054276	+	ENSG00000249093	AC135050.2
chr16	31711911	31718758	+	ENSG00000131797	KIAA0664L3
chr16	32264040	32267240	+	ENSG00000205456	AC133485.1
chr16	52586008	52640847	-	ENSG00000249231	AC026462.2
chr16	54968825	54988577	+	ENSG00000259711	CTD-3032H12.2
chr16	56126899	56225006	-	ENSG00000246379	AC007495.1
chr16	58783542	59142878	+	ENSG00000245768	AC092378.1
chr16	62630276	62632353	+	ENSG00000231589	AC009110.1
chr16	66442427	66446038	+	ENSG00000246898	AC132186.1
chr16	66785655	66788643	+	ENSG00000246777	AC044802.1
chr16	70192860	70207351	-	ENSG00000247228	AC009060.1
chr16	71496181	71499844	+	ENSG00000247324	AC010547.1
chr16	75142499	75144610	-	ENSG00000247033	AC099508.1
chr16	75507023	75529305	+	ENSG00000203472	AC009163.1
chr16	76668895	76692375	+	ENSG00000250514	AC108125.1
chr16	81110924	81112455	+	ENSG00000245059	AC092718.1
chr16	85170756	85183039	+	ENSG00000248782	AC026469.1
chr16	85316564	85319569	+	ENSG00000179219	LINC00311
chr16	85319914	85337002	-	ENSG00000251607	AC092275.1
chr16	86320033	86326993	+	ENSG00000248463	AC040170.1
chr16	86508135	86542466	-	ENSG00000246979	AC009108.1
chr16	87091390	87097597	+	ENSG00000232190	AC106745.1
chr16	88738213	88746008	+	ENSG00000248168	AC138028.2
chr16	89112580	89119373	-	ENSG00000256982	AC135782.1
chr16	89225628	89230083	+	ENSG00000180422	LINC00304
chr16	89584045	89588625	-	ENSG00000245196	AC092123.1
chr16	89978527	89981576	+	ENSG00000255773	RP11-566K11.1
chr17	33615	37038	-	ENSG00000240468	AC108004.2
chr17	1614805	1619504	-	ENSG00000186594	MIR22HG
chr17	2574352	2577029	-	ENSG00000247061	AC005696.2
chr17	7816658	7819589	-	ENSG00000179859	AC025335.1
chr17	8706041	8770994	-	ENSG00000174083	PIK3R6
chr17	10286461	10527704	+	ENSG00000249095	AC005323.1
chr17	10698230	10707354	-	ENSG00000205351	AC002347.2
chr17	11464473	11467380	+	ENSG00000254652	RP11-678P16.1
chr17	12453286	12540504	+	ENSG00000179136	AC005358.1
chr17	13202501	13210077	-	ENSG00000234634	AC003664.1
chr17	13679951	13695867	-	ENSG00000236088	AC015842.1
chr17	13836037	13843911	-	ENSG00000233852	AC005304.1
chr17	13927802	13928991	+	ENSG00000141028	AC005304.2
chr17	13932609	13972775	-	ENSG00000223385	COX10-AS1
chr17	14198829	14200917	-	ENSG00000245153	AC005224.1
chr17	14277456	14324343	+	ENSG00000230647	AC022816.2
chr17	14629046	14633003	+	ENSG00000226130	AC013248.2
chr17	14741279	14803871	+	ENSG00000238212	AC005863.2
chr17	14918122	14955593	+	ENSG00000232058	AC005772.2
chr17	15170778	15175607	-	ENSG00000230971	AC005703.3
chr17	15179879	15182794	-	ENSG00000237377	AC005703.2
chr17	15664928	15667083	-	ENSG00000233193	AC005324.7
chr17	15709980	15720943	-	ENSG00000237057	AC015922.6
chr17	16879313	16884667	-	ENSG00000230709	AC104024.1
chr17	17577340	17581002	-	ENSG00000223979	SMCR2
chr17	18573265	18576264	+	ENSG00000248683	AC026271.1
chr17	19314507	19320589	+	ENSG00000128482	RNF112
chr17	19322348	19327670	+	ENSG00000227078	AC004448.2
chr17	19360403	19361704	-	ENSG00000231477	AC004448.7
chr17	19374432	19396222	-	ENSG00000232820	AC004448.6
chr17	19532764	19537138	+	ENSG00000231625	AC115989.1
chr17	20978869	20993928	+	ENSG00000236819	AC087393.1
chr17	21142183	21156722	-	ENSG00000154035	C17orf103
chr17	27339883	27343530	+	ENSG00000238007	AC024619.2
chr17	29036657	29097067	+	ENSG00000247185	SUZ12P
chr17	29351203	29359585	+	ENSG00000250288	AC138207.1
chr17	30748305	30772564	-	ENSG00000246715	AC005899.1
chr17	31232680	31233602	+	ENSG00000236377	AC084809.3
chr17	32806331	32806976	+	ENSG00000225582	AC011193.1
chr17	33558469	33569346	-	ENSG00000247843	AC022916.1
chr17	34897582	34900678	-	ENSG00000245538	AC126327.1
chr17	36158869	36162759	-	ENSG00000237184	AC091199.1
chr17	39705858	39710747	-	ENSG00000226629	AC019349.2
chr17	41026687	41050751	-	ENSG00000213373	AC100793.2
chr17	42384668	42392683	-	ENSG00000225445	AC003102.3
chr17	43289616	43299132	-	ENSG00000246393	AC008105.1
chr17	43357852	43360435	+	ENSG00000250018	AC003963.1
chr17	45132467	45177627	-	ENSG00000246634	AC068152.2
chr17	45400564	45402367	-	ENSG00000247683	AC068234.1
chr17	46694460	46699890	+	ENSG00000248304	AC103702.1
chr17	46782565	46784708	+	ENSG00000244649	CTD-2377D24.6
chr17	47325601	47336024	+	ENSG00000177369	RP1-62O9.3
chr17	47438527	47447360	+	ENSG00000248714	RP11-1079K10.3
chr17	47535223	47539111	-	ENSG00000249497	RP11-1079K10.5
chr17	47964961	47978257	+	ENSG00000248954	RP11-304F15.4
chr17	47991767	48010282	+	ENSG00000254039	RP11-304F15.6
chr17	48127713	48133103	-	ENSG00000246640	RP11-1094H24.4
chr17	48212951	48223541	+	ENSG00000236472	AC002401.1
chr17	48286333	48291820	+	ENSG00000249406	RP11-893F2.5
chr17	48292055	48292781	+	ENSG00000251085	RP11-893F2.6
chr17	48633568	48639469	-	ENSG00000250107	RP11-94C24.10
chr17	48838390	48844918	-	ENSG00000167117	LINC00483
chr17	48944040	48987098	+	ENSG00000229980	AC091062.2
chr17	49012350	49022074	-	ENSG00000247011	RP11-700H6.1
chr17	49389970	49412526	-	ENSG00000249383	RP11-1018N14.1
chr17	49410040	49411451	+	ENSG00000249982	RP11-1018N14.3
chr17	49412622	49413601	+	ENSG00000249658	RP11-1018N14.4
chr17	49414076	49419932	+	ENSG00000225860	RP11-1018N14.2
chr17	49517014	49523163	+	ENSG00000250533	RP11-1018N14.5
chr17	50939481	50976948	+	ENSG00000226364	AC102948.2
chr17	53348865	53351014	-	ENSG00000249208	AC007638.1
chr17	53604325	53638452	-	ENSG00000236319	AC007638.2
chr17	56154494	56160565	-	ENSG00000246806	AC015813.1
chr17	58042457	58074333	+	ENSG00000247508	AC005702.2
chr17	60885861	60913730	+	ENSG00000214000	AC068512.1
chr17	62962668	62971694	-	ENSG00000214174	AMZ2P1
chr17	65871895	65881544	-	ENSG00000247912	AC107377.1
chr17	66097708	66111659	+	ENSG00000237854	AC005332.1
chr17	67590926	67624492	+	ENSG00000227517	AC003051.1
chr17	67957848	67979679	+	ENSG00000237560	AC004562.1
chr17	69592479	69593420	+	ENSG00000225818	AC118653.2
chr17	70017992	70030233	-	ENSG00000228639	AC005152.3
chr17	70026432	70034889	+	ENSG00000256124	RP11-84E24.3
chr17	70030248	70053875	-	ENSG00000254148	RP11-84E24.2
chr17	70067183	70216859	-	ENSG00000234899	AC005152.2
chr17	70068474	70089622	+	ENSG00000226101	AC007461.2
chr17	70086962	70106689	-	ENSG00000231994	AC005152.1
chr17	70380443	70588943	-	ENSG00000227036	AC007639.1
chr17	70594180	70636611	-	ENSG00000245411	AC080037.2
chr17	72206119	72209481	-	ENSG00000246731	CTD-2514K5.2
chr17	74136637	74150364	+	ENSG00000247180	AC018665.1
chr17	74485424	74488575	-	ENSG00000250233	AC015802.1
chr17	75524207	75532673	+	ENSG00000250179	AC021683.1
chr17	77889984	77900524	-	ENSG00000248706	AC100791.3
chr17	78940039	78945013	-	ENSG00000255691	AC127496.4
chr17	79604197	79606203	+	ENSG00000246747	AC139530.1
chr17	79885705	79888628	+	ENSG00000247329	AC145207.1
chr17	80172103	80175228	-	ENSG00000248630	AC132872.4
chr17	80200543	80203317	+	ENSG00000245410	AC132872.3
chr17	80247922	80250690	-	ENSG00000244773	AC132872.2
chr17	80671788	80674131	-	ENSG00000245109	AC024361.1
chr18	3347774	3350557	-	ENSG00000259256	RP11-838N2.3
chr18	3603736	3608312	+	ENSG00000238060	AP002478.2
chr18	19746859	19748929	-	ENSG00000245382	AC091588.1
chr18	22208146	22242162	+	ENSG00000246302	AC022884.1
chr18	29992145	29993199	+	ENSG00000249271	AC021224.1
chr18	36786888	37380282	-	ENSG00000249862	AC016205.1
chr18	43914928	43917171	-	ENSG00000248078	AC015959.1
chr18	53443958	53448952	-	ENSG00000246990	AC022031.1
chr18	54721813	54739350	-	ENSG00000258609	CTD-2526M8.1
chr18	55471012	55474049	+	ENSG00000249134	AC022724.1
chr18	61747243	61816264	-	ENSG00000179676	LINC00305
chr18	61814443	61826533	+	ENSG00000236392	AC100848.1
chr18	65183783	65566853	+	ENSG00000246923	AC114689.1
chr18	68047378	68243317	-	ENSG00000248402	AC091305.1
chr18	70818476	70931715	-	ENSG00000251565	AC079062.1
chr18	72259030	72265071	-	ENSG00000206029	AC116904.1
chr18	74240612	74271783	+	ENSG00000247544	AC034110.1
chr18	74327169	74337889	+	ENSG00000247645	AC034110.2
chr18	74401986	74405592	+	ENSG00000229055	AC034110.1
chr18	77905807	77929616	+	ENSG00000226924	AC139100.1
chr19	4769117	4772545	+	ENSG00000176840	MIR7-3HG
chr19	5558178	5568045	-	ENSG00000223573	PLAC2
chr19	5836244	5839733	+	ENSG00000249707	AC024592.1
chr19	7852370	7855898	+	ENSG00000248217	CLEC4GP1
chr19	8374177	8384444	+	ENSG00000246974	AC010323.1
chr19	9649409	9650402	+	ENSG00000247585	AC008567.1
chr19	9732181	9745538	+	ENSG00000245884	AC008759.1
chr19	11637552	11639940	+	ENSG00000247118	AC008481.2
chr19	12305830	12348582	+	ENSG00000234773	CTD-2666L21.1
chr19	14247991	14282071	+	ENSG00000248045	AC022098.3
chr19	15050246	16748905	+	ENSG00000246896	AC020911.1
chr19	15940172	15946228	-	ENSG00000250388	AC004510.1
chr19	19867185	19887202	-	ENSG00000228642	AC011477.1
chr19	19945686	20008579	-	ENSG00000245381	AC011477.2
chr19	21634858	21646686	-	ENSG00000249756	AC010615.2
chr19	21753139	21770045	-	ENSG00000249473	AC123912.1
chr19	21769596	21905511	+	ENSG00000249576	AC092364.1
chr19	21770235	21776808	-	ENSG00000251067	AC123912.2
chr19	23582041	23598873	-	ENSG00000246181	AC022409.1
chr19	28281402	28284848	-	ENSG00000247687	AC006504.2
chr19	28284402	28297684	+	ENSG00000233391	AC006504.1
chr19	28926300	29218587	-	ENSG00000250689	AC005394.1
chr19	29777925	30016661	-	ENSG00000245448	AC011474.1
chr19	32880959	32896445	-	ENSG00000249530	AC007773.1
chr19	35396219	35399092	+	ENSG00000256946	AC008555.4
chr19	36088809	36092403	+	ENSG00000224910	AC002115.5
chr19	36198272	36199158	+	ENSG00000226120	AC002314.2
chr19	36279778	36288787	-	ENSG00000225872	AC002398.5
chr19	36804644	36822602	-	ENSG00000232677	AC092296.1
chr19	37264055	37267978	+	ENSG00000244997	AC020928.1
chr19	37288420	37319003	+	ENSG00000247207	AC020928.2
chr19	37742828	37747421	+	ENSG00000226686	AC012309.5
chr19	38315798	38345836	-	ENSG00000225868	AC016582.2
chr19	38320191	38322797	+	ENSG00000229481	LOC147976
chr19	40170014	40185217	+	ENSG00000226025	AC093063.1
chr19	41285685	41302848	-	ENSG00000249523	AC008537.2
chr19	43326015	43331030	+	ENSG00000225877	AC004603.4
chr19	44084790	44088106	+	ENSG00000234465	AC006276.1
chr19	44326226	44331358	-	ENSG00000247547	AC011508.1
chr19	44395957	44405957	-	ENSG00000247377	AC006213.1
chr19	45005729	45033811	-	ENSG00000176395	CEACAM20
chr19	45632292	45641075	-	ENSG00000250044	AC011489.1
chr19	45976341	45978414	-	ENSG00000248000	AC138128.1
chr19	46561088	46580887	-	ENSG00000203347	AC007785.1
chr19	46692287	46706319	-	ENSG00000256017	AC006262.2
chr19	46706683	46718095	+	ENSG00000236057	AC006262.1
chr19	47163621	47180704	+	ENSG00000245598	CTB-12A17.1
chr19	47987539	47999639	+	ENSG00000245602	AC073548.1
chr19	48758932	48761452	+	ENSG00000247217	AC008392.1
chr19	50553846	50570050	+	ENSG00000204666	CTD-2126E3.1
chr19	50837053	50848024	-	ENSG00000131401	NAPSB
chr19	52188616	52196709	-	ENSG00000251384	AC018755.1
chr19	52452415	52484613	+	ENSG00000246125	AC011460.1
chr19	52892095	52901010	-	ENSG00000246015	AC010332.1
chr19	54368017	54369394	+	ENSG00000232324	AC008440.10
chr19	55728028	55732984	+	ENSG00000249969	AC010327.1
chr19	56578050	56590164	+	ENSG00000248386	AC024580.2
chr19	56905087	56910541	+	ENSG00000245902	AC006116.1
chr19	57056935	57078774	-	ENSG00000245443	AC005498.1
chr19	57352270	57359922	+	ENSG00000249567	MIMT1
chr19	58768639	58790174	-	ENSG00000246051	AC020915.1
chr19	58816715	58827023	+	ENSG00000142396	AC020915.4
chr20	306269	309372	-	ENSG00000246892	AL034548.1
chr20	1306065	1358827	+	ENSG00000234684	FKBP1A-SDCBP2
chr20	1614154	1629118	+	ENSG00000237914	RP11-77C3.3
chr20	1784662	1798252	-	ENSG00000230839	RP5-968J1.1
chr20	1927892	1988163	+	ENSG00000233896	RP4-684O24.5
chr20	2187863	2193797	+	ENSG00000226644	RP11-128M1.1
chr20	3087559	3131513	+	ENSG00000235958	RP5-1187M17.7
chr20	4411808	4412320	-	ENSG00000236387	RP11-307O10.1
chr20	4456285	4505846	+	ENSG00000238282	RP5-1164C1.2
chr20	5412638	5426392	-	ENSG00000226995	RP5-828H9.3
chr20	5480969	5485259	-	ENSG00000205181	RP5-1022P6.6
chr20	5488521	5490648	-	ENSG00000225640	RP5-1022P6.4
chr20	5971589	5986467	-	ENSG00000247862	AL035461.1
chr20	6427370	6509106	+	ENSG00000229876	RP11-199O14.1
chr20	6711905	6716783	-	ENSG00000228482	RP5-859D4.3
chr20	7050261	7127303	+	ENSG00000232271	RP4-764O22.1
chr20	7127114	7234849	-	ENSG00000228888	RP4-764O22.2
chr20	7237227	7238861	-	ENSG00000238102	RP11-19D2.1
chr20	7328114	7348279	+	ENSG00000224711	RP5-988G17.1
chr20	8000549	8008603	+	ENSG00000229766	RP5-971N18.3
chr20	10006264	10349451	-	ENSG00000227906	RP5-839B4.7
chr20	10154168	10177638	+	ENSG00000230506	RP11-416N4.4
chr20	10160883	10166423	+	ENSG00000232448	RP11-416N4.1
chr20	10642578	10643711	+	ENSG00000245640	AL035456.1
chr20	10733738	10734614	+	ENSG00000224961	RP1-278O22.1
chr20	10733926	10745934	-	ENSG00000234900	RP1-278O22.2
chr20	10845303	10847830	+	ENSG00000232911	RP4-697P8.2
chr20	11214818	11282173	-	ENSG00000230990	RP4-734C18.1
chr20	11781111	11851363	-	ENSG00000228422	C20orf61
chr20	12224543	12224944	-	ENSG00000235292	RP4-796I8.1
chr20	12286261	12297133	-	ENSG00000230437	RP11-102J14.1
chr20	12845850	12933167	-	ENSG00000233048	RP5-1069C8.2
chr20	12916687	12917842	+	ENSG00000235234	RP5-1069C8.1
chr20	12930986	12932275	+	ENSG00000234265	RP11-157E14.1
chr20	16838607	16844793	-	ENSG00000236985	RP5-1195D24.1
chr20	17868007	17868804	-	ENSG00000233625	RP5-905G11.3
chr20	18303196	18339944	-	ENSG00000230010	RP4-568F9.6
chr20	18548064	18550207	+	ENSG00000232388	RP11-379J5.2
chr20	18768295	18774979	-	ENSG00000179935	RP5-1068E13.3
chr20	19738352	19790319	+	ENSG00000233895	RP1-122P22.2
chr20	20702317	20703034	-	ENSG00000227223	RP11-23O13.1
chr20	20951089	20953203	+	ENSG00000234104	RP5-1177M21.1
chr20	21074190	21086975	-	ENSG00000225127	LINC00237
chr20	21106624	21227260	+	ENSG00000088970	PLK1S1
chr20	21129382	21143531	-	ENSG00000228604	RP5-872K7.7
chr20	21175044	21198927	-	ENSG00000232712	RP4-777D9.2
chr20	21510840	21511382	+	ENSG00000233492	RP5-984P4.4
chr20	21591425	21684223	-	ENSG00000223871	AL035562.1
chr20	21928285	21951421	+	ENSG00000238034	RP5-1185K9.1
chr20	22034831	22055238	+	ENSG00000234435	RP11-125P18.1
chr20	22201192	22203921	+	ENSG00000234862	RP5-1097P24.1
chr20	22260866	22263310	-	ENSG00000225321	RP5-828K20.2
chr20	22380989	22401281	-	ENSG00000204684	RP5-1004I9.1
chr20	22528309	22541562	-	ENSG00000243467	RP11-216C10.1
chr20	22568160	22588155	-	ENSG00000237396	RP4-788L20.3
chr20	22656710	22665982	-	ENSG00000230400	RP11-359G22.2
chr20	23105705	23113258	-	ENSG00000233746	RP4-737E23.4
chr20	23168765	23170944	+	ENSG00000230387	RP4-737E23.2
chr20	23635862	23637027	-	ENSG00000225056	RP11-218C14.5
chr20	24123226	24125022	-	ENSG00000236151	RP5-1100I6.1
chr20	24180403	24205224	+	ENSG00000230133	RP5-1100I6.2
chr20	24278221	24298722	-	ENSG00000232200	RP4-564O4.1
chr20	24472108	24482981	-	ENSG00000228539	RP11-526K17.2
chr20	24660183	24661627	+	ENSG00000231015	RP5-860P4.2
chr20	24911284	24913619	-	ENSG00000250527	AL035661.1
chr20	25121425	25129894	-	ENSG00000230725	RP4-738P15.1
chr20	25844905	25848315	+	ENSG00000238157	RP13-401N8.4
chr20	25936448	25949924	+	ENSG00000226203	RP4-760C5.5
chr20	25982172	25982935	-	ENSG00000225160	RP4-760C5.2
chr20	25989427	25991167	-	ENSG00000231081	RP4-760C5.3
chr20	26113523	26114834	-	ENSG00000230440	RP13-329D4.3
chr20	26167655	26189869	-	ENSG00000227195	RP3-410C9.1
chr20	26171625	26174582	+	ENSG00000238129	RP3-410C9.2
chr20	29513582	29521213	-	ENSG00000205611	RP4-610C12.4
chr20	29521637	29522987	-	ENSG00000225490	RP4-610C12.3
chr20	29638246	29641792	+	ENSG00000223346	RP11-348I14.4
chr20	30073581	30075377	+	ENSG00000233354	LINC00028
chr20	31220661	31239680	-	ENSG00000198547	C20orf203
